matchType,normalizedValue,groupSize,collegeId,collegeName,collegeSlug,city,state,legacyDivision,programId,programDivision,conference,baseballWebsiteUrl,coachCount
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1h80023qtbkgkrhwidh,Delta College,delta-college,,MI,,cmox2o1i00025qtbk5xn14rvn,NJCAA_D3,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/deltacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2366l003cqtfklwsmq2cv,Des Moines Area Community College,des-moines-area-community-college,,IA,,cmox2367b003eqtfkl6uw39d2,NJCAA_D2,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/desmoinesareacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggbg0030qtsgkd44qs0p,Dodge City Community College,dodge-city-community-college,,KS,,cmox1ggc70032qtsggu2l5hgu,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/dodgecitycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1iv0026qtbk20oox5ke,Dutchess Community College,dutchess-community-college,,NY,,cmox2o1jn0028qtbkk2x2tlt2,NJCAA_D3,Region 15,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/dutchesscommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggcw0033qtsgry6iilxh,Dyersburg State Community College,dyersburg-state-community-college,,TN,,cmox1ggdo0035qtsgm3qx9pi0,NJCAA_D1,Region 7,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/dyersburgstatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox23683003fqtfkyhppeagg,East Central College,east-central-college,,MO,,cmox2368t003hqtfk7fi22h6j,NJCAA_D2,Region 16,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/eastcentralcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2369i003iqtfki4kmid3s,East Central Community College,east-central-community-college,,MS,,cmox236ak003kqtfk3j2ad41i,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/eastcentralcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggec0036qtsgc1zh6eat,East Georgia College,east-georgia-college,,GA,,cmox1ggf20038qtsgueznsf5i,NJCAA_D1,Region 17,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/eastgeorgiacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236bb003lqtfk4mbc0epk,East Mississippi Community College,east-mississippi-community-college,,MS,,cmox236c0003nqtfksbudbrq5,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/eastmississippicommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggfq0039qtsg3gztbswe,Eastern Arizona College,eastern-arizona-college,,AZ,,cmox1gggf003bqtsg5ozowzdn,NJCAA_D1,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/easternarizonacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggh4003cqtsg8arxhmsm,Eastern Florida State College,eastern-florida-state-college,,FL,,cmox1gght003eqtsgfm063z6o,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/easternfloridastatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggii003fqtsgde85zy4y,Eastern Oklahoma State College,eastern-oklahoma-state-college,,OK,,cmox1ggj7003hqtsghqgfoki0,NJCAA_D1,Region 2,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/easternoklahomastatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236cq003oqtfk1m5g3msi,Edison State,edison-state,,OH,,cmox236de003qqtfk65agkxok,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/edisonstate,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggjv003iqtsgin1vp932,El Paso Community College,el-paso-community-college,,TX,,cmox1ggki003kqtsgdpo1hpm6,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/elpasocommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236e6003rqtfkqnofz1qu,Elgin Community College,elgin-community-college,,IL,,cmox236eu003tqtfkslmtewem,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/elgincommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236fj003uqtfkrdfeu43v,Ellsworth Community College,ellsworth-community-college,,IA,,cmox236g7003wqtfkgihg8bff,NJCAA_D2,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/ellsworthcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236gw003xqtfk0srlmsdg,Enterprise State Community College,enterprise-state-community-college,,AL,,cmox236hm003zqtfkhkdybhvh,NJCAA_D2,Region 22,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/enterprisestatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ki0029qtbkqo99ycm8,Erie Community College,erie-community-college,,NY,,cmox2o1l9002bqtbkvtb6d1j9,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/eriecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236id0040qtfktpk0ftv4,Fayetteville Technical Community College,fayetteville-technical-community-college,,NC,,cmox236j10042qtfkiys6wkxo,NJCAA_D2,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/fayettevilletechnicalcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ly002cqtbko7xbptx3,Finger Lakes Community College,finger-lakes-community-college,,NY,,cmox2o1mn002eqtbk2lc5lxo9,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/fingerlakescommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmorj0hif0040qtio7bope0o8,Florence-Darlington Technical College,florence-darlington-technical-college,Florence,SC,,cmorj0hj40042qtioir1tuuc6,NJCAA_D1,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/florencedarlingtontechnicalcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggmr003oqtsg3cn8o7i8,Florida Southwestern State College,florida-southwestern-state-college,,FL,,cmox1ggnh003qqtsgv219scds,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/floridasouthwesternstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236jq0043qtfko5qccn8c,Florida State College at Jacksonville,florida-state-college-at-jacksonville,,FL,,cmox236kf0045qtfkuu5f4br1,NJCAA_D2,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/floridastatecollegeatjacksonville,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggo4003rqtsg418l5apx,Fort Scott Community College,fort-scott-community-college,,KS,,cmox1ggot003tqtsg1nm0gi1v,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/fortscottcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggpi003uqtsgy8kfqmqq,Frank Phillips College,frank-phillips-college,,TX,,cmox1ggq6003wqtsg7cg2paa3,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/frankphillipscollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236l30046qtfk8xqh107a,Frederick Community College,frederick-community-college,,MD,,cmox236ls0048qtfk2iho33an,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/frederickcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggqw003xqtsgkvi3h0qp,Frontier Community College,frontier-community-college,,IL,,cmox1ggrj003zqtsgrdtz50e4,NJCAA_D1,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/frontiercommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ne002fqtbkjdq0ry1a,Fulton-Montgomery Community College,fulton-montgomery-community-college,,NY,,cmox2o1o4002hqtbk6wh3jd2r,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/fultonmontgomerycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggs80040qtsgq3b315gk,Gadsden State Community College,gadsden-state-community-college,,AL,,cmox1ggsu0042qtsgfs6sl44o,NJCAA_D1,,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/gadsdenstatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggu50043qtsgg2ijv30h,Galveston College,galveston-college,,TX,,cmox1ggut0045qtsgothuzqft,NJCAA_D1,Region 14,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/galvestoncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggvg0046qtsgg6sclzdp,Garden City Community College,garden-city-community-college,,KS,,cmox1ggw20048qtsguyxv9hhv,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/gardencitycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236mg0049qtfkd4dhqzk6,Garrett College,garrett-college,,MD,,cmox236n4004bqtfkchd51nh6,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/garrettcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236nw004cqtfkxex1lctm,GateWay Community College - AZ,gateway-community-college-az,,AZ,,cmox236oj004eqtfkgok70ut2,NJCAA_D2,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/gatewaycommunitycollegeaz,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ou002iqtbkuljo3neq,Genesee Community College,genesee-community-college,,NY,,cmox2o1pl002kqtbk7g752j4s,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/geneseecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggy2004cqtsgm31b5u32,Georgia Highlands College,georgia-highlands-college,,GA,,cmox1ggyr004eqtsgp4a84u0g,NJCAA_D1,Region 17,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/georgiahighlandscollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236p8004fqtfkadp9pq5g,Glen Oaks Community College,glen-oaks-community-college,,MI,,cmox236pz004hqtfk5ufa7cea,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/glenoakscommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236qo004iqtfkel4gr7m2,Glendale Community College,glendale-community-college,,AZ,,cmox236rd004kqtfkewciojdy,NJCAA_D2,Region 1,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/glendalecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ggzh004fqtsg10bvwc95,Gordon State College,gordon-state-college,,GA,,cmox1gh06004hqtsg4pvztm0m,NJCAA_D1,Region 17,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/gordonstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236s9004lqtfkn6j77qyp,Grand Rapids Community College,grand-rapids-community-college,,MI,,cmox236sx004nqtfk5n3hzm66,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/grandrapidscommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh15004iqtsg9a2lit5i,Grayson College,grayson-college,,TX,,cmox1gh1u004kqtsg69i9bj1y,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/graysoncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236tl004oqtfky6972w7q,Guilford Technical Community College,guilford-technical-community-college,,NC,,cmox236ub004qqtfkbyukf3lr,NJCAA_D2,Region 10,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/guilfordtechnicalcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh2k004lqtsgkrig1zq0,Gulf Coast State College,gulf-coast-state-college,,FL,,cmox1gh3a004nqtsgkngbctdk,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/gulfcoaststatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236v0004rqtfko4nnuwkc,Hagerstown Community College,hagerstown-community-college,,MD,,cmox236vp004tqtfkx1b6f9ay,NJCAA_D2,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/hagerstowncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh3z004oqtsgej58d6pv,Harford Community College,harford-community-college,,MD,,cmox1gh4p004qqtsg05wnt5w1,NJCAA_D1,Region 20,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/harfordcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236wf004uqtfkq9k0imgp,Harper College,harper-college,,IL,,cmox236x4004wqtfk3ewlpqm1,NJCAA_D3,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/harpercollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236xw004xqtfku67i1gyl,Heartland Community College,heartland-community-college,,IL,,cmox236ym004zqtfkvhpmfjkq,NJCAA_D2,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/heartlandcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox236za0050qtfkjjvoiyms,Henry Ford College,henry-ford-college,,MI,,cmox237000052qtfk1pbaeiji,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/henryfordcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1rv002oqtbk1wv23lsb,Herkimer College,herkimer-college,,NY,,cmox2o1sk002qqtbk4xl49gur,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/herkimercollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2370n0053qtfkut9hq09h,Hesston College,hesston-college,,KS,,cmox2371e0055qtfkvkx90l9g,NJCAA_D2,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/hesstoncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237220056qtfk1l2bot9e,Highland Community College - Illinois,highland-community-college-illinois,,IL,,cmox2372r0058qtfkn5e0fjpv,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/highlandcommunitycollegeillinois,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh5c004rqtsg3jrv94hg,Highland Community College - Kansas,highland-community-college-kansas,,KS,,cmox1gh61004tqtsg18kwk4fa,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/highlandcommunitycollegekansas,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh6p004uqtsgbv70qatf,Hill College,hill-college,,TX,,cmox1gh7e004wqtsg1vvxod0u,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/hillcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh83004xqtsg5nnzsgrv,Hillsborough Community College,hillsborough-community-college,,FL,,cmox1gh8s004zqtsg6w5c70re,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/hillsboroughcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2373g0059qtfkvko4dcah,Hinds Community College,hinds-community-college,,MS,,cmox23746005bqtfkz1xt9hzu,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/hindscommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2374u005cqtfk4dijqisw,Hocking,hocking,,OH,,cmox2375h005eqtfk7891fcuj,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/hocking,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox23764005fqtfky74wzucz,Holmes Community College,holmes-community-college,,MS,,cmox2376t005hqtfkpf5g56is,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/holmescommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1t9002rqtbkfpw7ptr0,Holyoke Community College,holyoke-community-college,,MA,,cmox2o1u1002tqtbk2773zzyf,NJCAA_D3,Region 21,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/holyokecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1gh9i0050qtsgegkjp2od,Howard College,howard-college,,TX,,cmox1ghaa0052qtsgr4urk12f,NJCAA_D1,Region 5,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/howardcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1ur002uqtbk6f6pwr6h,Hudson Valley Community College,hudson-valley-community-college,,NY,,cmox2o1vh002wqtbknt8slkkj,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/hudsonvalleycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghax0053qtsgc3bt8rz4,Hutchinson Community College,hutchinson-community-college,,KS,,cmox1ghbn0055qtsgtm6wrvh6,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/hutchinsoncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2377j005iqtfklxcbxnrb,Illinois Central College,illinois-central-college,,IL,,cmox23788005kqtfkjxoc69xz,NJCAA_D2,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/illinoiscentralcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2378w005lqtfkywoaesrx,Illinois Valley Community College,illinois-valley-community-college,,IL,,cmox2379m005nqtfkzd1qmx7q,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/illinoisvalleycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghcd0056qtsgvfgyb4k7,Indian Hills Community College,indian-hills-community-college,,IA,,cmox1ghd10058qtsg4849kxz9,NJCAA_D1,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/indianhillscommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghdt0059qtsg1nv7poph,Indian River State College,indian-river-state-college,,FL,,cmox1ghej005bqtsg5a61nzcp,NJCAA_D1,Region 8,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/indianriverstatecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237ad005oqtfkd0s85n5f,Iowa Central Community College,iowa-central-community-college,,IA,,cmox237b3005qqtfk1jeua2pa,NJCAA_D2,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/iowacentralcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237bs005rqtfkm2tjatrt,Iowa Lakes Community College,iowa-lakes-community-college,,IA,,cmox237ci005tqtfkejyumygk,NJCAA_D2,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/iowalakescommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghf7005cqtsgi7e8tk0s,Iowa Western Community College,iowa-western-community-college,,IA,,cmox1ghfx005eqtsge94u5si4,NJCAA_D1,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/iowawesterncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237d8005uqtfkbxa00o4x,Itawamba Community College,itawamba-community-college,,MS,,cmox237dx005wqtfklwa53dh3,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/itawambacommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237em005xqtfkv4mpr20b,Jackson College,jackson-college,,MI,,cmox237fb005zqtfkqd6vucnq,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/jacksoncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghgl005fqtsgtp091ny4,Jackson State Community College,jackson-state-community-college,,TN,,cmox1ghh9005hqtsgem7acyvl,NJCAA_D1,Region 7,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/jacksonstatecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1w7002xqtbk8uk911g1,Jamestown Community College,jamestown-community-college,,NY,,cmox2o1wy002zqtbki0n6h317,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/jamestowncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghhz005iqtsg6n46ykur,Jefferson College,jefferson-college,,MO,,cmox1ghip005kqtsg1sl9mha2,NJCAA_D1,Region 16,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/jeffersoncollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1xq0030qtbk6hyoayko,Jefferson Community College,jefferson-community-college,,NY,,cmox2o1yh0032qtbkmnxri72u,NJCAA_D3,Region 3,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/jeffersoncommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghje005lqtsg4nodsmwp,John A. Logan College,john-a-logan-college,,IL,,cmox1ghk2005nqtsggbp6p1gl,NJCAA_D1,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/johnalogancollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237g00060qtfk2jqa1z49,John Wood Community College,john-wood-community-college,,IL,,cmox237gp0062qtfktrva6ycl,NJCAA_D2,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/johnwoodcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghkq005oqtsgk5vbmhcv,Johnson County Community College,johnson-county-community-college,,KS,,cmox1ghlk005qqtsgeovgi8gx,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/johnsoncountycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o1z70033qtbkgqy78515,Joliet Junior College,joliet-junior-college,,IL,,cmox2o1zw0035qtbkabq5foda,NJCAA_D3,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/jolietjuniorcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237hc0063qtfk9scdv1l9,Jones College,jones-college,,MS,,cmox237i10065qtfkal7pzywa,NJCAA_D2,Region 23,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/jonescollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237it0066qtfk4cdsi2u8,Kalamazoo Valley Community College,kalamazoo-valley-community-college,,MI,,cmox237jj0068qtfk9swdkguw,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/kalamazoovalleycommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237k80069qtfkne4wbkhy,Kankakee Community College,kankakee-community-college,,IL,,cmox237kx006bqtfk2abho3qu,NJCAA_D2,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/kankakeecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghma005rqtsgx03ukllp,Kansas City Kansas Community College,kansas-city-kansas-community-college,,KS,,cmox1ghmx005tqtsggwqy0zvg,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/kansascitykansascommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghnl005uqtsgfdpl5rhv,Kaskaskia College,kaskaskia-college,,IL,,cmox1gho8005wqtsggor8929n,NJCAA_D1,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/kaskaskiacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237ln006cqtfk96h84b7x,Kellogg Community College,kellogg-community-college,,MI,,cmox237mc006eqtfk5fy685jx,NJCAA_D2,Region 12,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/kelloggcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghox005xqtsgv7iad95e,Kennedy-King College,kennedy-king-college,,IL,,cmox1ghpn005zqtsg60uukbcc,NJCAA_D1,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/kennedykingcollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox2o20l0036qtbktb8b86z7,Kingsborough Community College,kingsborough-community-college,,NY,,cmox2o21a0038qtbks2m0pz2r,NJCAA_D3,Region 15,https://njcaastats.prestosports.com/sports/bsb/2024-25/div3/teams/kingsboroughcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237n2006fqtfkgzdykizj,Kirkwood Community College,kirkwood-community-college,,IA,,cmox237nr006hqtfkvx0gzmhh,NJCAA_D2,Region 11,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/kirkwoodcommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghqc0060qtsggpuqzmtv,Kishwaukee College,kishwaukee-college,,IL,,cmox1ghr00062qtsgvuvf0c4l,NJCAA_D1,Region 4,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/kishwaukeecollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ghrq0063qtsgu5jtnvsk,Labette Community College,labette-community-college,,KS,,cmox1ghsd0065qtsg1b3vjnwy,NJCAA_D1,Region 6,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/labettecommunitycollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox237oi006iqtfkgxp6lx4g,Lackawanna College,lackawanna-college,,PA,,cmox237p6006kqtfk0slt41wk,NJCAA_D2,Region 19,https://njcaastats.prestosports.com/sports/bsb/2024-25/div2/teams/lackawannacollege,0
WEBSITE_HOSTNAME,njcaastats.prestosports.com,404,cmox1ght20066qtsgtbl23of9,Lake Land College,lake-land-college,,IL,,cmox1ghtq0068qtsgsuautm3r,NJCAA_D1,Region 24,https://njcaastats.prestosports.com/sports/bsb/2024-25/div1/teams/lakelandcollege,0
